utc,date,time,direction,max_speed (Knots),gust (Knots),wind_speed (Knots)
2015-01-30T18:00:00,30/01/2015,20:00,315,5.6,6.8,4.4
2015-01-30T19:00:00,30/01/2015,21:00,0,5.4,5.8,3
2015-01-30T20:00:00,30/01/2015,22:00,337,2.8,4.9,1.4
2015-01-30T21:00:00,30/01/2015,23:00,45,2.1,4.9,0.9
2015-01-30T22:00:00,31/01/2015,00:00,315,3.9,4.9,1.7
2015-01-30T23:00:00,31/01/2015,01:00,90,4,4.9,2
2015-01-31T00:00:00,31/01/2015,02:00,22,4.7,5.7,3.2
2015-01-31T01:00:00,31/01/2015,03:00,247,4,5.4,2.1
2015-01-31T02:00:00,31/01/2015,04:00,292,1.1,4.9,0.1
2015-01-31T03:00:00,31/01/2015,05:00,22,0,4.9,0
2015-01-31T04:00:00,31/01/2015,06:00,22,0,4.9,0
2015-01-31T05:00:00,31/01/2015,07:00,315,0.6,4.9,0
2015-01-31T06:00:00,31/01/2015,08:00,292,3.1,4.9,0.6
2015-01-31T07:00:00,31/01/2015,09:00,270,1.6,4.9,0.5
2015-01-31T08:00:00,31/01/2015,10:00,292,3.1,4.9,1.6
2015-01-31T09:00:00,31/01/2015,11:00,247,3.2,5.6,1.9
2015-01-31T10:00:00,31/01/2015,12:00,225,4.6,6.8,2.6
2015-01-31T11:00:00,31/01/2015,13:00,292,3.4,4.9,2.6
2015-01-31T12:00:00,31/01/2015,14:00,202,4.2,6.5,2.6
2015-01-31T13:00:00,31/01/2015,15:00,202,4,5.7,3
2015-01-31T14:00:00,31/01/2015,16:00,225,3.3,4.9,2.7
2015-01-31T15:00:00,31/01/2015,17:00,225,3.1,4.9,2.4
2015-01-31T16:00:00,31/01/2015,18:00,225,4.1,4.9,2.6
2015-01-31T17:00:00,31/01/2015,19:00,202,2.8,4.9,1.4
2015-01-31T18:00:00,31/01/2015,20:00,112,3.8,5.9,2
2015-01-31T19:00:00,31/01/2015,21:00,157,3.4,4.9,2.2
2015-01-31T20:00:00,31/01/2015,22:00,90,4.2,4.9,2.8
2015-01-31T21:00:00,31/01/2015,23:00,135,4.2,6.3,2.9
2015-01-31T22:00:00,01/02/2015,00:00,180,3.6,5.5,2.5
2015-01-31T23:00:00,01/02/2015,01:00,112,3.9,4.9,2.5
